muni,pov_rank,pop_rank,_population,value,measure,variable,model_t,dtype,level,min,gap
1211109,5,26,1,.017895659,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00097039796,.016925262
1211110,10,41,1,.0057629533,MSE,mse_uc,Unit-Context,Census agg.,HH level,.001635186,.0041277674
1211111,9,17,1,.0065139453,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00086849643,.0056454488
1211112,4,9,1,.023063745,MSE,mse_uc,Unit-Context,Census agg.,HH level,.012369954,.010693791
1211113,15,4,1,.0067089731,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00036831025,.0063406629
1211114,44,50,1,.00034504069,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00010598615,.00023905454
1211115,15,37,1,.0022452939,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0007207435,.0015245504
1211116,2,24,1,.039985344,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0046348786,.035350464
1211117,34,26,1,.0052696522,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0008355499,.0044341022
1211118,15,38,1,.0024109632,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0012808866,.0011300766
1211119,46,45,1,.00062379194,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000033782515,.00059000944
1211120,9,13,1,.0031238105,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00068929279,.0024345177
1211122,18,20,1,.0014584962,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00046754195,.00099095423
1211123,3,2,1,.028969718,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0020001044,.026969614
1211124,19,33,1,.001420197,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00080719544,.00061300152
1211125,37,19,1,.0064087431,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00047270893,.005936034
1211126,8,16,1,.009395428,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0041913958,.0052040322
1211128,32,14,1,.011694098,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0021842653,.0095098326
1211129,8,25,1,.015841497,MSE,mse_uc,Unit-Context,Census agg.,HH level,.015841497,0
1211132,33,47,1,.00089718623,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000089083129,.00080810313
1211134,18,32,1,.0015148055,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0012699722,.0002448333
1211136,37,28,1,.0015706932,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00010839575,.0014622975
1211137,16,17,1,.0028826373,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00018330384,.0026993335
1211139,9,2,1,.02160898,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0078394562,.013769524
1211140,28,46,1,.0033356932,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0011129301,.0022227629
1211141,10,2,1,.0091147274,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0053848554,.0037298719
1211142,20,33,1,.0021281652,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00032972198,.0017984433
1211143,28,38,1,.0022264612,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00075581344,.0014706478
1211144,23,30,1,.0035408344,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00023834952,.003302485
1211145,1,14,1,.025745291,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00050747406,.025237817
1211147,6,3,1,.039943106,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0058401152,.034102991
1211148,17,21,1,.0040098843,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00035977113,.0036501132
1211149,30,39,1,.0054368274,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00022246786,.0052143596
1211150,6,3,1,.0071011875,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00090160192,.0061995857
1211151,14,17,1,.005886042,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0020020786,.0038839635
1211152,13,14,1,.0039727497,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00073658518,.0032361646
1211153,30,34,1,.0054100305,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00040515492,.0050048754
1211154,28,44,1,.0010641856,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00018470304,.0008794826
1211155,17,1,1,.014159895,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00044751493,.01371238
1211156,34,49,1,.00075873378,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00026494128,.00049379247
1211157,11,11,1,.0046991697,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0010250143,.0036741553
1211158,6,6,1,.036254622,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0059649409,.030289682
1211159,2,5,1,.015044399,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0078591891,.0071852095
1211161,20,33,1,.0019671491,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0008224888,.0011446603
1211162,3,4,1,.024924161,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0014754599,.023448702
1211163,37,29,1,.041554641,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0047004609,.036854181
1211164,24,45,1,.0016713201,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00028787972,.0013834403
1211166,11,14,1,.0081274621,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0042105424,.0039169197
1211167,3,18,1,.0076380922,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00065568817,.0069824038
1211168,12,12,1,.0042593642,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00061931822,.0036400459
1211169,14,23,1,.012943625,MSE,mse_uc,Unit-Context,Census agg.,HH level,.001959438,.010984188
1211170,12,24,1,.0070148828,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0016857176,.0053291651
1211171,34,7,1,.0029179018,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00022266853,.0026952333
1211172,9,29,1,.028901618,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0035809309,.025320686
1211173,29,9,1,.01141594,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00065226498,.010763675
1211174,33,47,1,.00075264479,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00024413613,.00050850864
1211175,10,25,1,.010822309,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0046573142,.006164995
1211176,21,15,1,.0013352187,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00042071339,.00091450528
1211177,10,42,1,.0080883279,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0020108242,.0060775038
1211178,3,16,1,.017484441,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0010316058,.016452836
1211179,8,30,1,.018969692,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0091821244,.0097875679
1211180,19,40,1,.0022784525,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00040096644,.001877486
1211181,26,12,1,.0040493957,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0003328071,.0037165885
1211182,16,15,1,.0038665007,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00018286592,.0036836348
1211183,4,23,1,.015170452,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00039225034,.014778201
1211184,5,4,1,.014809504,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00025664375,.014552861
1211185,11,13,1,.0049324604,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0022850716,.0026473887
1211186,13,37,1,.029153727,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0042094905,.024944237
1211187,6,6,1,.0055094049,MSE,mse_uc,Unit-Context,Census agg.,HH level,.001355418,.0041539869
1211188,4,25,1,.033229414,MSE,mse_uc,Unit-Context,Census agg.,HH level,.012764394,.02046502
1211189,21,29,1,.0011133668,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00015682624,.00095654058
1211191,17,11,1,.0033780944,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0010015164,.002376578
1211192,9,5,1,.013623225,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0014577023,.012165522
1211193,11,9,1,.0067702588,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0036927718,.003077487
1211194,22,30,1,.0012354181,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00019021062,.0010452075
1211195,4,45,1,.004228903,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00049080874,.0037380941
1211197,21,42,1,.0019040571,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00048794207,.0014161151
1211199,19,41,1,.0018596364,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00020634788,.0016532885
1211200,5,1,1,.023118375,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0010000778,.022118296
1211202,3,17,1,.04028248,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0026701188,.03761236
1211203,7,5,1,.029350149,MSE,mse_uc,Unit-Context,Census agg.,HH level,.011090565,.018259585
1211204,14,11,1,.012481837,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0007361059,.01174573
1211205,20,33,1,.0019132973,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00026500507,.0016482923
1211206,9,5,1,.021836545,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0047300565,.017106488
1211207,12,39,1,.014354842,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0010370458,.013317795
1211208,21,44,1,.0044476124,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00023142401,.0042161886
1211209,12,10,1,.003511037,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0012220113,.0022890256
1211210,5,9,1,.042711321,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0045364266,.038174894
1211211,21,22,1,.017389014,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0037700525,.013618962
1211212,6,23,1,.020155929,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00083312509,.019322803
1211213,8,18,1,.004846585,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00014133895,.0047052461
1211214,20,32,1,.0015101091,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0015101091,0
1211215,4,7,1,.047664862,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0018234375,.045841426
1211216,1,39,1,.051641468,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0047568372,.04688463
1221001,20,41,1,.0023668781,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00040999177,.0019568864
1221002,13,20,1,.0034459296,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00052550371,.002920426
1221003,23,14,1,.0031135965,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00026308527,.0028505111
1221004,32,45,1,.00182725,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0016214603,.00020578969
1221005,46,45,1,.0054277126,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0037317201,.0016959924
1221006,50,44,1,.00022887708,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00016497687,.00006390021
1221007,37,40,1,.00070915947,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00058153039,.00012762909
1221008,38,38,1,.0014683439,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0014683439,0
1221009,30,29,1,.0073233484,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00022435994,.0070989886
1221010,18,15,1,.0060842247,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00041966038,.0056645642
1221011,48,47,1,.00091780396,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00056528579,.00035251817
1221012,43,45,1,.0017985736,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0017985736,0
1221013,29,29,1,.0053359056,MSE,mse_uc,Unit-Context,Census agg.,HH level,.002859835,.0024760705
1221014,49,50,1,.000056367575,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000056367575,0
1221015,25,13,1,.0015228041,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000078856705,.0014439474
1221016,46,48,1,.00020156224,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000017272709,.00018428953
1221017,44,44,1,.001778373,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0014147903,.00036358275
1221018,35,39,1,.0042856084,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0019917518,.0022938566
1231001,46,39,1,.00086057861,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00018898492,.00067159371
1231002,15,39,1,.013901135,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0016838256,.012217309
1231003,47,29,1,.00026381516,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00026381516,0
1231004,38,48,1,.0036019355,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00057418464,.0030277509
1231005,48,50,1,.00050950295,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000044269716,.00046523323
1231006,11,33,1,.019694012,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0031274559,.016566556
1231007,17,35,1,.011759114,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00038482464,.011374289
1231008,49,42,1,.00032557492,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00019825799,.00012731693
1231009,45,34,1,.0015501577,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00026500321,.0012851545
1231010,15,36,1,.010494055,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00042511526,.01006894
1241001,11,25,1,.0054092864,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0019417154,.003467571
1241003,3,34,1,.03248474,MSE,mse_uc,Unit-Context,Census agg.,HH level,.003093705,.029391035
1241004,16,4,1,.0062222597,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00026962886,.0059526307
1241005,26,21,1,.0024683012,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00087231607,.0015959851
1241006,12,12,1,.0077058268,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00053246645,.0071733603
1241007,22,25,1,.0073003848,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0016501573,.0056502274
1241008,26,24,1,.0021389103,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00090769934,.001231211
1241009,44,12,1,.006502151,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0030286096,.0034735415
1241010,12,20,1,.015174318,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0038658599,.011308458
1241011,29,35,1,.0018855828,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00062053453,.0012650483
1241012,5,25,1,.021912822,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0012281146,.020684708
1241013,35,46,1,.0021075138,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00050919055,.0015983232
1241014,3,14,1,.031962495,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0020140647,.02994843
1241015,24,28,1,.0022859015,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00027409868,.0020118027
1241016,22,35,1,.0059071151,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0018851403,.0040219747
1241017,9,19,1,.0050951662,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0018187696,.0032763965
1241018,7,20,1,.018798452,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00059839449,.018200057
1241020,34,45,1,.0018323015,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000298128,.0015341735
1241021,30,44,1,.0052801021,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00075837714,.0045217248
1241022,10,15,1,.01103451,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0032183509,.0078161592
1241023,13,13,1,.0063064373,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0022605157,.0040459214
1241024,29,43,1,.0021471845,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00052321254,.0016239719
1241025,13,26,1,.015647151,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0045582498,.0110889
1241026,2,9,1,.030322161,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0013083194,.02901384
1241027,21,10,1,.0023032397,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00029829965,.0020049401
1241028,47,50,1,.00013669828,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000018926052,.00011777222
1241029,3,24,1,.02176632,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0013553252,.020410994
1241031,5,16,1,.0043130307,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0014394645,.0028735662
1241032,22,34,1,.0019469518,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00032864863,.0016183032
1241033,7,2,1,.038874354,MSE,mse_uc,Unit-Context,Census agg.,HH level,.010009356,.028864998
1241034,14,21,1,.0068828855,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0007403011,.0061425846
1241035,47,48,1,.00042193406,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000026063142,.00039587091
1241036,17,29,1,.0068053161,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00052929786,.006276018
1241037,10,37,1,.019310765,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0015968872,.017713878
1241038,5,20,1,.01661901,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00040698462,.016212026
1241039,4,21,1,.028737338,MSE,mse_uc,Unit-Context,Census agg.,HH level,.001927232,.026810106
1241040,28,36,1,.0022724748,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0001939442,.0020785306
1241041,2,42,1,.030561125,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0026716674,.027889457
1241042,15,23,1,.012762447,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0022746462,.0104878
1241043,17,12,1,.0053429687,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00047931381,.0048636547
1241044,10,8,1,.01288818,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0024642628,.010423917
1241045,16,16,1,.0047967294,MSE,mse_uc,Unit-Context,Census agg.,HH level,.001043473,.0037532565
1241046,27,30,1,.0051230118,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00094149023,.0041815215
1241047,7,7,1,.0063520763,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0016383656,.0047137109
1241048,38,13,1,.0044687181,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00069940521,.003769313
1241049,7,15,1,.022214154,MSE,mse_uc,Unit-Context,Census agg.,HH level,.009710785,.012503369
1241050,33,42,1,.0069483621,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00018833767,.0067600245
1241051,24,17,1,.0022532071,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00042453108,.0018286761
1241052,11,8,1,.0094840443,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0042200265,.0052640177
1241053,6,36,1,.022047672,MSE,mse_uc,Unit-Context,Census agg.,HH level,.002078468,.019969204
1241054,6,26,1,.017783139,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0012868214,.016496317
1241055,39,38,1,.019999869,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0042637824,.015736086
1241056,16,19,1,.005570543,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0013996962,.0041708467
1241057,6,32,1,.013808001,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00053718052,.01327082
1241058,25,30,1,.0026663844,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00034831816,.0023180663
1251001,46,49,1,.00039180508,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00002976884,.00036203623
1251002,37,36,1,.0011011674,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00017034306,.00093082432
1251003,23,17,1,.002959993,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0002557298,.0027042632
1251004,40,27,1,.0013688084,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0013688084,0
1251005,30,16,1,.0011629899,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00022216313,.00094082672
1251006,49,50,1,.000091070149,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000091070149,0
1251007,19,21,1,.014338763,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0038305162,.010508247
1251008,44,46,1,.0023492645,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00051066623,.0018385982
1251009,40,41,1,.00071331003,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00071331003,0
1251010,30,43,1,.0020308604,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00021649881,.0018143615
1251011,41,48,1,.00086123281,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000054646927,.00080658589
1251012,48,49,1,.00018152024,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000024176421,.00015734382
1251013,31,31,1,.0017950975,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00026284461,.0015322529
1251014,40,39,1,.0011071792,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0011071792,0
1251015,44,39,1,.00058571482,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00007743061,.0005082842
1251016,34,25,1,.0013466931,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0013466931,0
1251017,20,37,1,.0091981851,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0015306183,.0076675666
1251018,43,46,1,.0015676446,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00096986641,.00059777824
1261001,47,1,1,.0011763389,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00016735715,.0010089817
1261002,45,41,1,.00079099776,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0003509238,.00044007396
1261003,31,29,1,.0012433623,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00087225053,.00037111179
1261004,43,14,1,.00056617864,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00017555877,.00039061985
1261006,43,1,1,.0019825988,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0004070217,.0015755771
1261012,34,31,1,.0018583265,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00032999716,.0015283293
1261014,44,3,1,.0032767241,MSE,mse_uc,Unit-Context,Census agg.,HH level,.002680032,.00059669209
1261016,40,4,1,.0012427554,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00049276621,.00074998924
1261017,49,42,1,.00033658798,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000079057121,.00025753086
1261018,46,49,1,.0004064948,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00006581132,.00034068347
1261019,50,32,1,.0012670946,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00015353695,.0011135577
1261020,45,13,1,.0032602365,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00034646338,.0029137731
1261021,47,1,1,.0068199742,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0036297212,.0031902529
1261023,47,7,1,.00046511568,MSE,mse_uc,Unit-Context,Census agg.,HH level,.00046511568,0
1261025,47,39,1,.00028203733,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000073385381,.00020865195
1261026,29,42,1,.002126581,MSE,mse_uc,Unit-Context,Census agg.,HH level,.0007727996,.0013537814
1261027,48,13,1,.00034950089,MSE,mse_uc,Unit-Context,Census agg.,HH level,.000086623033,.00026287785
