municipality,poor,dpoor,census_hhsize,census_age_hh,census_male_hh,census_piped_water,census_no_piped_water,census_no_sewage,census_sewage_pub,census_sewage_priv,census_electricity,census_telephone,census_cellphone,census_internet,census_automobile,census_computer,census_washmachine,census_fridge,census_television,census_share_under15,census_share_elderly,census_share_adult,census_max_tertiary,census_max_secondary,census_share_female,gis_arvimin,gis_arvimax,gis_arvimean,gis_arvisum,gis_arvistddev,gis_baeimin,gis_baeimax,gis_baeimean,gis_baeisum,gis_baeistddev,gis_bimin,gis_bimax,gis_bimean,gis_bisum,gis_bistddev,gis_brbamin,gis_brbamax,gis_brbamean,gis_brbasum,gis_brbastddev,gis_bumin,gis_bumax,gis_bumean,gis_busum,gis_bustddev,gis_evimin,gis_evimax,gis_evimean,gis_evisum,gis_evistddev,gis_ibimin,gis_ibimax,gis_ibimean,gis_ibisum,gis_ibistddev,gis_mndwimin,gis_mndwimax,gis_mndwimean,gis_mndwisum,gis_mndwistddev,gis_nbaimin,gis_nbaimax,gis_nbaimean,gis_nbaisum,gis_nbaistddev,gis_nbimin,gis_nbimax,gis_nbimean,gis_nbisum,gis_nbistddev,gis_ndbimin,gis_ndbimax,gis_ndbimean,gis_ndbisum,gis_ndbistddev,gis_ndvimin,gis_ndvimax,gis_ndvimean,gis_ndvisum,gis_ndvistddev,gis_ndwimin,gis_ndwimax,gis_ndwimean,gis_ndwisum,gis_ndwistddev,gis_srmin,gis_srmax,gis_srmean,gis_srsum,gis_srstddev,gis_uimin,gis_uimax,gis_uimean,gis_uisum,gis_uistddev,gis_ndsimin,gis_ndsimax,gis_ndsimean,gis_ndsisum,gis_ndsistddev,gis_varimin,gis_varimax,gis_varimean,gis_varisum,gis_varistddev,gis_savimin,gis_savimax,gis_savimean,gis_savisum,gis_savistddev,gis_osavimin,gis_osavimax,gis_osavimean,gis_osavisum,gis_osavistddev,gis_ndmimin,gis_ndmimax,gis_ndmimean,gis_ndmisum,gis_ndmistddev,gis_mdeamin,gis_mdeamax,gis_mdeamean,gis_mdeasum,gis_mdeastddev,gis_mdepmin,gis_mdepmax,gis_mdepmean,gis_mdepsum,gis_mdepstddev,gis_ntl_min_2015,gis_ntl_max_2015,gis_ntl_mean_2015,gis_ntl_std_2015,gis_ntl_sum_2015
1211168,.43123037,.38333333,1.6225013,.2067173,1.3174305,-2.4277575,2.4375627,1.1454668,-1.8425905,1.8416884,.03769318,.24907358,-1.2357289,-.7778886,,-.93939376,-1.1417023,-.9413994,-.64823329,1.0495616,-.20383511,-1.028356,-1.1939992,.32163155,.059481293,.081232443,-.083242513,-.44841361,-.42526251,-.024966341,.16217008,-.49187317,.27674612,-.28395936,-.22508919,.41848612,-.052369192,.69844407,-.0039224848,-.64339596,.051410891,-.13015507,-.04671099,-.28032783,-.21333581,.049258668,-.160294,.54458606,.44057974,-.32483003,.15351884,-.14155923,-.46869376,-.45675904,.017647687,.10593908,-.086622141,.70546138,.096608274,-.58936304,.11740062,.093161874,-.23230352,.39120433,-.17088307,.11066735,-.050506797,.16864099,-.35444999,-.15568089,.071886167,-.060228501,-.70817482,.34275067,-.30519566,.052045677,-.10020227,.70743954,.13237572,-.71523929,.018314978,-.18651506,-.39346325,-.46048656,-.094202578,.12243325,-.015700072,.30762249,.43808872,-.26603237,.10222656,-.18451132,-.67240506,-.41901961,-.9102785,.26254967,-.228214,.59196597,.39467975,-.4860875,.11740062,.093161874,-.23230352,.39120433,-.17088307,.061319962,-.076603532,-.66839039,.019556858,-.17589246,.020391921,-.20728655,-.39507243,-.4604879,-.12621909,.019129114,-.1925295,-.39332443,-.46048701,-.13371949,.10020227,-.05204577,-.70743954,-.13237572,-.71523929,.17221607,-.28224146,.037306871,-.3339914913393386,-.52843112,-.051833682,-.073102504,.26305416,-.30989206,.32112706,-.095875598,-.11751401,-.27672887,-.16447951,-.35925069
1211169,.38751563,.1,-.48001379,-.39246053,.21090041,-.77395761,.765674,-.14179395,-.33287287,.33452544,.38084248,.0414089,-.65662873,-.43925527,,-.33276385,-.55334431,-.37938043,.059033379,.27036741,.11595277,-.36301094,-.18749884,.50373393,.12606969,.078515075,-.082108654,-.58655226,-.29105633,.0085268095,.11901306,-.33330715,.32340404,-.19221298,-.15146095,.37299219,-.040255733,.91268718,.044485766,-.64339596,.050952323,-.13895084,-.030765614,-.19957994,-.29990935,.043362428,-.082359709,.83842778,.32695886,-.15080741,.41502374,-.22662278,-.42429143,-.29526138,-.25218126,.12883991,-.060514331,.97381806,.12458079,-.58936304,.077306166,.058733594,-.035290096,.25517771,-.45093316,.11066735,-.049760655,.20816231,-.2356659,-.20380701,.047223587,-.062938422,-1.0864487,.19865127,-.26848853,.058456324,-.057677537,1.0452795,.16149203,-.58292878,-.0036559193,-.12260411,-.63928521,-.31620908,-.0081443964,.096853688,-.01119329,.69306344,.30236647,-.28483739,.10169563,-.16548678,-.78742927,-.32560202,-.88643289,.32119042,-.11617464,.87604588,.30957842,-.34691745,.077306166,.058733594,-.035290096,.25517771,-.45093316,.053240463,-.074906625,-.56223273,-.0012524617,-.12715329,.0011934466,-.13238466,-.63893014,-.31621173,-.04517762,-.0021317841,-.12610023,-.63916004,-.31620991,-.052664209,.057677537,-.058456417,-1.0452795,-.16149203,-.58292878,.42230895,.048771951,.50498164,-.1122243835966085,-.45681345,-.051833682,.014471256,-.055835456,-.20754845,.27818608,-.14540081,-.10216768,-.26807541,-.14143418,-.26398915
1211170,.42958289,,.51858306,-.59485739,1.3585016,.60262305,-.59119177,.94571197,-.40004092,.40418863,.18952578,-1.0215278,-.61135751,-.88491702,,-1.0120753,-.74761045,-.90492541,.40144172,.98226714,-.20390198,-.93809396,-1.0974314,.40926901,-.31691372,.081616074,-.081178308,-1.5979245,-.40255994,-.071856789,.14367419,.59853965,1.785356,-.1216132,.69526368,.027237853,-.017823417,1.1983447,.094911925,-1.2783605,.051148854,.04745106,.54645759,-.11832412,-.017604321,.035143454,.026887489,1.4296092,.38013679,-.77728945,.4110406,-.28526938,-1.5969185,-.3895674,-.30464798,-.075435437,-.0024969878,1.1367489,.15422671,-.96705633,.13550781,.36445624,1.4226106,.27765068,.5660907,.10016491,-.049760655,.24768363,-.21019982,-.20380701,.047223587,-.062235855,.23364909,.22857152,.41059336,-.015266106,-.0052002007,1.0924199,.17301045,-1.0460155,.11038351,-.12538281,-1.6105821,-.37358907,.099428371,.078005582,-.000076564887,1.644364,.32955411,.24170184,.10470418,-.16669022,-1.1475742,-.35642409,-1.214594,-.17192455,.07626947,1.3622596,.3649658,-.90359741,.13550781,.36445624,1.4226106,.27765068,.5660907,.060321905,-.047890201,-1.1309342,-.093587838,-.51706713,.1021402,-.13654582,-1.6143612,-.37359005,.049370807,.10822241,-.12898842,-1.6105111,-.3735894,.048654929,.0052002007,.01526601,-1.0924199,-.17301045,-1.0460155,1.5052583,1.0017176,1.2837859,.0592524174881499,-.20831776,-.051833682,.65557694,-.706792,-.27960321,-.14329305,-.14004172,-.10556686,-.28429776,-.15666877,-.27633187
1211171,.18383518,,-.69238967,-.54469174,.98989862,.70761591,-.69612825,-.5698725,1.1521887,-1.1460874,.55285305,-1.2325115,-.23298965,-.55521971,,-.62877053,-.21820647,-.55399472,.25635412,-.31567004,-.38545367,.61788404,-.12444267,.2215433,.7658186,.088297613,-.080654986,-.33000913,-.47970709,.1960887,.06352555,-.70474261,.44782525,-.31670749,.069423765,.23196073,-.05865024,.32550231,-.013446127,.92533982,.050471917,-.16940393,.033015896,-.30895865,-.26791477,.031569991,-.08375138,.39066914,.49373302,1.2239729,.36253509,-.3419835,-.1740232,-.51291531,-.081094056,.12517577,-.078886487,.35084727,.098386042,.808101,.17172219,-.59264839,.38500565,.4436897,-.2593199,.11416818,-.050506797,.20816231,-.39767531,-.20380701,.09248668,-.15407193,-.17550379,.3906666,-.066599272,.056497514,-.10653574,.36174291,.13819963,.97171944,.29347435,-.030905819,-.39346325,-.52013546,.63729173,.064542666,-.046871979,.43883663,.49522877,.35453179,.11101623,-.12823145,-.55738086,-.45772403,.081017822,.25455317,-.041042343,.51548296,.43926463,1.1561179,.17172219,-.59264839,.38500565,.4436897,-.2593199,.063838869,-.069994554,-.38024831,.033979274,.18965188,.26501748,-.030434832,-.39507243,-.52013487,.56263375,.28539658,-.030788686,-.39332443,-.52013528,.55525017,.10653574,-.056497607,-.36174291,-.13819963,.97171944,1.1619705,.12896112,.74577457,-.3862699375512857,-1.0213133,-.051833682,-1.0989271,-.76934928,-.36746684,-.71793795,-.0082609747,-.10403655,-.053738952,-.069893628,-.37221581
1211172,.49318239,.3488372,-.062973522,-.19372687,-.52850693,.16836056,-.15716229,.28315568,-.45510361,.45337641,-.59954613,-.45066628,-1.088258,-.67421299,,-.57824433,-.84653068,-1.3623397,-.33594182,.23951727,-.17535089,-.14077939,.042080473,-.70565617,.36968359,.07512635,-.079085022,.76523316,-.18596064,-.091952741,-.032036331,-.38109422,-.76528364,-.24117686,-.40915972,.10912706,-.038012501,-.66636401,-.13288401,.21567377,.049401924,-.12284874,-.371997,-.24556457,-.33190393,.025852453,-.055221867,-.81268245,.19324015,-.11600278,.41788384,-.36474219,.54247016,-.25509211,-.28770223,.099984869,-.053745642,-.63632172,-.073527001,-.17390069,.010050816,.13998424,-.84961271,.26597297,-.50989103,.078284718,-.050506797,.010553346,-.26366183,-.059428651,.052156094,-.0056286985,.19504978,.27290624,-.51626158,.045991175,-.10563096,-.69106042,-.060968831,-.11984211,-.15012859,.01633276,.86562562,-.24999896,-.35237712,.02415383,-.0039073289,-.96351165,.26235256,-.39766717,.098510109,-.10075725,.59405136,-.20376143,.43643117,.13194078,-.062132109,-.74102449,.14811125,.014924365,.010050816,.13998424,-.84961271,.26597297,-.50989103,.058088161,-.057044528,.37802026,.10818017,.092173375,-.12886065,.021580309,.86819065,-.25000593,-.38285047,-.14387111,.018311266,.86583459,-.25000119,-.37688532,.10563096,-.045991272,.69106042,.060968831,-.11984211,.2701298,1.10615,.95202535,-.1048109240863593,1.068066,-.051833682,.92226398,2.4058149,.031950567,.9936887,-.13707969,-.1022677,-.25814059,-.14624812,-.26911056
1211173,.23276113,,-.67269015,-.061062008,-2.568383,.70437402,-.69288808,.013891295,.72645587,-.72081298,.73133165,.59203154,.81664217,.72073233,,1.3684803,-.40716934,-.78320593,.49078053,.065700747,-.59299302,.33755833,2.4608989,-1.4833145,2.2506287,.088105798,-.081701621,.56295872,-.48042452,.02192411,.029616497,-.80031663,-.59420407,-.31950101,-.077832714,.095478766,-.05865024,-.3727715,-.01540771,.17832285,.049947839,-.17516044,-.31140453,-.31159753,-.29990935,.026209796,-.14568132,-.525837,.49446705,.23204274,.43131953,-.42158437,.43348241,-.51523572,-.29324219,.10319099,-.092423871,-.33921263,.096897863,-.17390069,.073426031,-.8487944,-.66573334,.44562793,-.33301732,.10541613,-.050506797,.12911966,-.40021241,-.10755478,.048674326,-.175952,-.028826321,.39324152,-.47955444,.047949985,-.081201859,-.36107731,.13670266,-.086764425,.28405824,-.072586834,.61980349,-.52159572,.077913783,.041655656,-.045970622,-.65187883,.49701083,-.040372781,.1106033,-.14693592,.29816148,-.45756909,.51364565,.21990196,-.10167541,-.32036772,.43921661,.57160413,.073426031,-.8487944,-.66573334,.44562793,-.33301732,.057660423,-.075933702,.27944538,.036327522,.092173375,.25634721,-.076208353,.62033534,-.52159518,.022357114,.27628475,-.07411208,.61999875,-.52159554,.028391071,.081201859,-.047950082,.36107731,-.13670266,-.086764425,.97558051,-.054728016,.64969909,-.3914231693145229,-1.012832,-.051833682,-.93699837,-.46613362,-.36755139,-.60908085,.11356755,-.10297015,.0816698,-.04932059,-.37430227
1211174,.1870279,.1,-.42077005,-.2753002,-1.3034312,.68884313,-.6849829,-.49430481,.76695615,-.76248151,.64119524,.31782317,.7046352,.54140359,,.71355557,-.31448144,-.3166725,.61140376,-.31722054,-.24620172,.51453209,.97145778,-.5631817,1.3132973,.086635217,-.078707069,.97244114,-.39761916,.14919816,.023451203,-.72863603,-.68752009,-.29869735,.21668009,.0044908808,-.039807092,-1.0393057,-.05766375,.25302443,.049926002,-.17230231,-.3177827,-.2933622,-.26603276,.019598892,-.072617911,-.9735958,.41121507,.47567463,.43109992,-.39452451,1.1842867,-.43308598,-.24729306,.10044288,-.049877811,-.98135179,.040335696,-.098362207,.059198976,-.73311555,-.31110874,.40279326,-.18562259,.095788881,-.049760655,.050074667,-.36473089,-.10755478,.032861244,-.16180021,.62736267,.36613375,-.7548579,.045635026,-.026010182,-1.0053302,.073236294,-.1529198,.24953254,-.011454581,.90159947,-.4500975,.40063193,.036270473,-.042515423,-.87330234,.43687612,.22289698,.10928582,-.11669639,.76619107,-.38592628,.69759744,.089293078,-.014680143,-.93223196,.35649639,.6829403,.059198976,-.73311555,-.31110874,.40279326,-.18562259,.059894167,-.058026943,.8557294,.070259169,.50645685,.22600126,-.0075483187,.90017205,-.4500975,.33301607,.24287477,-.010570998,.90181041,-.4500975,.33234832,.026010182,-.045635123,1.0053302,-.073236294,-.1529198,-.39403197,.40962318,.39322743,-.335156661407539,.96730942,-.051833682,.90177494,.24377376,-.32275376,.086455524,-.12271945,-.074537717,.085939936,.042230915,-.21516983
1211175,.45467967,.71153843,.83095783,-.079689242,-.29493991,.74738628,-.73587728,-.62210512,1.0417752,-1.0384309,.41039637,.13485263,-.12184936,-.41358769,,-.57971805,-.97988051,-.64351648,.287815,.24173746,-.194221,-.12926103,-.70370817,-.19311132,1.1952854,.088457458,-.08184699,.010404008,-.39720911,.25637636,.10668252,-.65478343,.18342987,-.27940944,.43756494,.22741139,-.076596104,-.10298392,-.037249412,.92533982,.05071212,-.16886048,-.069034539,-.2761595,-.25097647,.032284696,-.1818651,-.15503682,.40355635,1.0847543,.43144807,-.42168963,-.1558587,-.43690464,-.27597052,.1118933,-.13206907,-.14752936,.054458912,.54371589,.10058685,-.62569952,-.10096124,.38376772,-.18562259,.10366574,-.050506797,.12911966,-.34718004,-.10755478,.091906384,-.15156275,.25680885,.34760234,-.3694331,.050443012,-.16263221,-.21179928,.083960041,.57478791,.314399,-.067029431,.10417656,-.43683729,.74486464,.032231648,-.047848448,-.24183537,.4186973,.33572677,.11184211,-.14516918,-.17304131,-.39119488,.41599193,.20390894,-.20580612,-.069066219,.35653457,1.1282843,.10058685,-.62569952,-.10096124,.38376772,-.18562259,.062935866,-.074817315,-.37266561,.030648299,.043434031,.28297734,-.072046943,.1046361,-.43683895,.65718222,.30564505,-.068335697,.10434312,-.43683782,.65656942,.16263221,-.050443109,.21179928,-.083960041,.57478791,1.1360174,1.3812175,1.1807667,-.2685742054411935,.45309907,-.051833682,-.1813855,-.35308659,-.32797986,-.32818595,-.067148924,-.082082771,-.18354365,-.092403069,-.29881045
1211176,.30600044,,.14640929,.4705258,.46829686,.60618442,-.60393083,-.63649589,-.23400645,.23499908,.58775765,.66713703,-.51245224,-1.0078572,,-.67424959,.51011145,.48516765,.20927526,.12616697,-.12512499,-.042718165,-.62866825,.88888288,-.50614738,.085452363,-.08286456,-.18693689,-.43634799,.14919816,.16525267,-.55052078,.21453528,-.29503062,-.48278794,-.022805566,-.055958364,.23028317,-.019059233,1.9711639,.051432729,-.1405208,-.049900126,-.28978023,-.3187297,.022278991,-.13593952,.21926144,.44989666,1.6938341,.4202061,-.28708142,-.15182191,-.46884635,-.23719077,.084870331,-.075018674,.20708477,.082554758,1.9411805,.11222712,.00089418102,.18799224,.41071048,-.33301732,.1115426,-.050506797,.16864099,-.3684338,-.20380701,.06274651,-.098869912,-.3144615,.36126044,.16282018,.041005123,-.081201859,.24389179,.12009782,2.0632813,.20035957,-.14205535,-.18961057,-.47630802,.50820452,.098199964,-.028844852,.21741314,.45546806,.072457157,.10753576,-.17177282,-.45266908,-.42589322,-.042752251,.081296563,-.1240833,.28057069,.40015763,1.9354701,.11222712,.00089418102,.18799224,.41071048,-.33301732,.059323851,-.074906625,-.2816734,.034740344,.33586952,.18203059,-.15527141,-.19119135,-.47630772,.4275645,.19529085,-.14631791,-.18946038,-.47630793,.4336673,.081201859,-.04100522,-.24389179,-.12009782,2.0632813,.28428599,-.41651168,-.022148961,-.3540499449844975,-.82772261,-.051833682,-.50034124,-.37070256,-.34422612,-.21741427,-.097807154,-.12152651,-.25519243,-.16517106,-.36055923
1211177,.46819192,.48888889,1.4451331,-1.1881806,-.10154524,-.27453926,.27754253,.53506476,-.076237485,.081820294,-.039677855,-.62984258,-.14800692,-.86262679,,-1.008157,-.58050573,-1.273688,-.20009659,1.9377409,-.97938627,-1.466615,-.73463517,-.29283372,1.0677532,.07867492,-.081265524,-.82829487,-.31863084,-.024966341,.097434573,.10763667,.63445777,-.18092178,-.22508919,.24560903,-.051471896,.98410153,.054406114,-.53134346,.050668448,-.11367055,.074473955,-.18792666,-.29990935,.032284696,-.03643414,1.0133334,.34588265,.092824481,.35092252,-.38860533,-.71694362,-.32102275,-.28574693,.08807645,-.060514331,1.0600755,.13769068,-.40051669,.069545887,.042208094,.21426077,.26107752,-.40671468,.10629132,-.049760655,.24768363,-.23367229,-.15568089,.055347733,-.053503901,-.90889162,.20348726,-.20425107,.048840351,-.064011008,1.1081334,.17131341,-.28523031,.037147168,-.055914462,-.89110291,-.33431923,.077913783,.059157483,-.028319061,.92268771,.31214434,-.040372781,.10271814,-.13975371,-.89134777,-.33711484,-.84214818,.25188771,-.030497458,1.171052,.3488631,.12626056,.069545887,.042208094,.21426077,.26107752,-.40671468,.061557595,-.072316624,-.78971332,-.03216771,-.66328496,.037113152,-.057482753,-.89478093,-.33432025,.035863858,.037352733,-.056782756,-.89099175,-.33431956,.028391071,.064011008,-.048840448,-1.1081334,-.17131341,-.28523031,1.0746739,.88796085,.89086485,-.0529621338100489,.26521519,-.051833682,.45002681,-.28290036,-.2352999,.57220942,-.13396683,-.10058129,-.22976615,-.12487349,-.1942827
1211178,.65176564,.75555557,.17031574,.62635273,1.1858917,-1.8427298,1.8440465,.95813119,-.26085103,.26485994,-.34971884,-1.0100522,-1.4956747,-1.1602048,,-1.3564862,-1.624642,-1.9890201,-1.961944,.78870767,1.2602857,-1.7073396,-1.4946333,.80202597,-.36826405,.087466419,-.076439351,1.6088656,-.28414121,-.41348723,-.047449522,-.53748798,-1.4340488,-.28840387,-.77730089,-.38675752,-.082877152,-1.7058399,-.13435279,-.90485191,.04922723,-.16823652,-.53782916,-.28498721,-.35825241,.0079851151,-.22639897,-1.5752712,.30016401,-1.3689668,.31776819,-.306003,1.9128896,-.32400006,-.23556136,.037694644,-.13496993,-1.6043226,-.052186046,-1.0803642,.042385139,-.5072664,-.54752517,.35760662,-.56884891,.085286379,-.050506797,.050074667,-.3301059,-.15568089,.10496304,-.15517597,.82035923,.34247264,-.85580248,.02978649,-.17348959,-1.5867289,-.025119334,-1.2114037,.4211148,.055235073,1.4831785,-.36025167,-1.2129588,.014729821,-.053181473,-1.3571537,.3673377,-.84898663,.11693501,-.069403894,1.9652195,-.25136891,.84180653,-.091960035,-.26512107,-1.511318,.24294941,-1.4046093,.042385139,-.5072664,-.54752517,.35760662,-.56884891,.060844697,-.043513987,2.068959,.17224096,.21402155,.37835035,.067353584,1.4878291,-.36024696,-1.1797588,.40891227,.058746468,1.4834219,-.36025015,-1.187438,.17348959,-.029786585,1.5867289,.025119334,-1.2114037,-.83405393,-.024890188,-.53125596,-.3380572825065417,.95361435,-.051833682,.73714739,1.7311393,-.1965497,1.071092,-.1175604,-.12075985,-.2881915,-.17775179,-.35083407
1211179,.50419539,,1.0615371,-.21664655,1.0530272,.67359298,-.67967749,-.04299359,.80228138,-.79808587,.12615927,-.90570968,-.36175936,-.81974185,,-.78951168,-.75419176,-1.4372711,.47337416,1.1223186,-.34293747,-.99958426,-.78585088,1.0639738,.031775147,-4.3453655,1.5266068,-.80362725,-.30475825,1.2142813,-40.729065,26.234098,1.1321431,-.15583421,1.5788022,-30.7085,42.463165,.476266,-.011021467,3.5398996,.015948193,2.8103695,.55602491,-.12998712,3.3982866,-2.3406758,20.424797,.57956719,.28118682,1.5024093,.28454396,-.37125102,-.84005934,-.32078859,-.22741434,-3.8206363,16.371935,.37959975,.034043126,.84587038,-40.303032,37.530415,.84470403,.2698184,.81666172,-.76366371,.26660851,.16864099,-.22322471,-.059428651,-6.1615095,5.1513433,.50384474,.25070623,.77766454,-.037347209,2.3608041,.30674574,.043601967,.60786557,-30.086002,39.243759,-.75919843,-.31038773,1.5839316,-23.794464,.57003129,.69306344,.2870374,1.1067307,-.16580956,-.10586546,-.70056611,-.30352208,.11621851,-.45713156,3.4440413,.5646506,.25353509,1.4622921,-40.303032,37.530415,.84470403,.2698184,.81666172,-.1202312,-.0033242665,-.78971332,-.036467034,.092173375,-32.097401,38.879009,-.75886029,-.31040871,1.4811041,-30.766655,39.124935,-.75907999,-.31039429,1.467122,-2.3608041,.037347112,-.30674574,-.043601967,.60786557,1.4450945,3.3355951,1.9015,.1249406987668651,2.0750401,-.051833682,.92237407,.47278064,-.12211441,1.3347558,-.89612979,-.10969821,-.29209134,-.15736879,-.29861316
1211180,.32067326,.33333334,1.1980853,.20644037,.64276099,.72487313,-.73004162,-.66404015,.98386818,-.98047823,.55448627,-.48544458,-.029419869,-.45398948,,-.79720026,-.52673537,-.76856732,.64903122,.50482756,-.19756286,-.41194183,-.89957428,1.5928143,-.00076632272,.07829129,-.081120156,.094273999,-.26451945,.50422591,.035781771,-.58961928,.13677196,-.22266676,.51119304,-.095595956,-.038012501,-.34103185,-.094656333,2.2326198,.050035186,-.13202694,-.078601845,-.22606112,-.25850463,.017276136,-.072617911,-.33693874,.25188747,2.0070753,.41465938,-.41600758,-.083200186,-.31481171,-.23653899,.084870331,-.06148129,-.40630186,-.039167736,1.5257179,.06695918,.098670401,-.0090215635,.29499203,-.43619365,.098414466,-.049760655,.089595988,-.26978123,-.059428651,.056218166,-.048987363,.49612471,.28802323,-.44284737,.039402463,-.073058821,-.47892845,-.026374176,1.5009615,-.033996686,-.014233448,.21209848,-.30444744,1.1751554,.013383545,-.01021682,-.35664749,.29857454,.50497162,.10098774,-.11865517,.067716442,-.26796696,1.1608838,.081296563,-.026543139,-.25481066,.21419767,2.1303079,.06695918,.098670401,-.0090215635,.29499203,-.43619365,.062983386,-.072807834,-.18309848,.045531657,.94511002,-.02543667,-.011709481,.21257317,-.30445421,1.0623897,-.031492073,-.013459362,.21227105,-.30444962,1.0618457,.073058821,-.039402556,.47892845,.026374176,1.5009615,1.6715938,1.4194472,1.6718161,-.03526887712142,.31570196,-.051833682,-.39354536,.03696027,-.23042704,.037497103,-.055181593,-.10922881,-.21362336,-.1326741,-.21294013
1211181,.25788453,,1.0797514,-.6465764,-.20163751,.41067851,-.3993502,-.41543436,.92993444,-.9236744,.17279339,1.1061528,-.27963725,.0020505239,,-.33445626,-.099841975,-.5555737,.61027938,1.1800561,-.53864312,-.92467767,-.62829578,1.7200863,.08083988,.087913983,-.082893632,-1.0700376,-.48120588,-.058459491,.18066591,-.67650479,1.3654336,-.31319413,-.0042044739,.43668374,-.077942036,.76192349,-.010653545,-.71809781,.051607423,-.17159784,.33597845,-.30555892,-.27356088,.044613156,-.147073,.91188818,.49367052,-.27262336,.4313969,-.42182657,-1.060053,-.513798,-.3010633,.13891627,-.11272996,.72462976,.10032868,-.66490179,.18594933,-.7537725,.94977814,.44192708,-.2887989,.11416818,-.050506797,.24768363,-.39515817,-.20380701,.084942825,-.16079654,.24136908,.38913822,-.33272597,.062195867,-.12825051,.6524424,.13937944,-.68216163,.3269538,-.16150643,-1.0589815,-.51958656,-.072687991,.099546313,-.050702743,.98829478,.49359721,-.15320258,.11237303,-.17749554,-.95798248,-.45796737,-.82511562,.35317615,-.1267195,1.0508643,.44046789,-.3190836,.18594933,-.7537725,.94977814,.44192708,-.2887989,.062650703,-.077809222,-1.0399419,.029011182,-.76076335,.29412484,-.17607747,-1.062683,-.51958603,-.11271215,.31779411,-.16653542,-1.0588797,-.51958638,-.11345563,.12825051,-.06219596,-.6524424,-.13937944,-.68216163,1.4698678,.19329894,1.010407,-.3794043822068089,-1.211827,-.051833682,-2.6192956,-1.2194567,-.3695901,-1.8833647,.52692407,-.019443015,.23591426,.10884327,-.33752042
1211182,.37117621,.40000001,2.2696121,-.51810145,.16993222,.37405348,-.40725335,-.50354737,.97594893,-.99797618,.38560793,-.41119415,-.47055644,-.88442397,,-.95503855,-1.5280774,-.9892512,.29806116,1.2286675,-.46542609,-1.046006,-.5885846,.75089091,1.8583158,.088201702,-.080974787,-.50761586,-.48095062,.075513206,.088186681,-.68736547,.65001029,-.31671226,-.1146469,.24560903,-.075250164,.44452628,-.012863625,.17832285,.050733957,-.16863908,.096797504,-.30895263,-.29049918,.032999381,-.082359709,.49911055,.49463999,.52788156,.43009913,-.40168637,-.44649246,-.51436895,-.27336347,.12563379,-.11466386,.43710476,.099006303,.090484425,.18724267,-.58163136,.47694534,.44413918,-.39197522,.11504338,-.050506797,.24768363,-.39798725,-.20380701,.097419195,-.15035833,-.059705861,.39113319,-.40614024,.057387881,-.14906049,.42459688,.1387129,.14477891,.26731852,-.055914462,-.53136343,-.52098632,.29305932,.080698214,-.043491893,.529046,.49580979,.11006704,.10995439,-.13983054,-.68113106,-.45862138,-.24941431,.25721878,-.13199195,.5646506,.43985778,.37676618,.18724267,-.58163136,.47694534,.44413918,-.39197522,.064884447,-.071200244,-.58498085,.0329725,-.12715329,.2414839,-.057482753,-.53099328,-.52098566,.23846765,.26008597,-.056782756,-.5312323,-.52098608,.23102935,.14906049,-.057387974,-.42459688,-.1387129,.14477891,1.2032593,.018001691,.76856381,-.3867424271634806,-1.1772115,-.051833682,-1.5371264,-1.0374718,-.36891234,-1.4443809,.10594675,-.10219038,.036343336,-.047493368,-.36738724
