HID_mun,fgt0_bias_reg,fgt0_mse,simulation,method_des
1131032,-.36939538,.1366069260981662,15,XGBoost(hh) Mun
1131034,-.28015375,.0785917968049984,15,XGBoost(hh) Mun
1131035,-.1710365,.0293095226973652,15,XGBoost(hh) Mun
1131036,-.25250402,.0638095586570541,15,XGBoost(hh) Mun
1131037,-.29311541,.0859799591096484,15,XGBoost(hh) Mun
1131038,-.084162973,.0071523696564517,15,XGBoost(hh) Mun
1131039,-.052312873,.0027490101792115,15,XGBoost(hh) Mun
1131040,-.25788161,.0666873891893463,15,XGBoost(hh) Mun
1131041,-.15092459,.0227992900407327,15,XGBoost(hh) Mun
1131042,-.22230199,.0494603330612092,15,XGBoost(hh) Mun
1131044,-.19192378,.0368860914849925,15,XGBoost(hh) Mun
1131045,-.14442259,.0209499532287139,15,XGBoost(hh) Mun
1131046,-.40041947,.1604676016169986,15,XGBoost(hh) Mun
1131048,-.0711786,.0050724082230362,15,XGBoost(hh) Mun
1131049,-.39199236,.1537579587325827,15,XGBoost(hh) Mun
1131050,-.12108518,.0146748904427777,15,XGBoost(hh) Mun
1131051,-.047142196,.0022249119601489,15,XGBoost(hh) Mun
1131052,-.046916001,.0022205493240082,15,XGBoost(hh) Mun
1131053,-.19392784,.0377817112177861,15,XGBoost(hh) Mun
1131054,-.20358357,.0414793201651735,15,XGBoost(hh) Mun
1131055,-.2115465,.0447863598210931,15,XGBoost(hh) Mun
1131056,-.1128187,.0127400541281933,15,XGBoost(hh) Mun
1131057,-.13628866,.0186224889575676,15,XGBoost(hh) Mun
1131058,-.30783498,.0948136506101509,15,XGBoost(hh) Mun
1131059,-.2632345,.069379902511724,15,XGBoost(hh) Mun
1131060,-.36454496,.1329964411733019,15,XGBoost(hh) Mun
1131061,-.10130259,.0102668089942563,15,XGBoost(hh) Mun
1131062,-.24148054,.058533397554669,15,XGBoost(hh) Mun
1131063,-.05699195,.0032612222099219,15,XGBoost(hh) Mun
1131064,-.13797137,.0190711859013129,15,XGBoost(hh) Mun
1131065,-.11340554,.0128913480334655,15,XGBoost(hh) Mun
1131066,-.072133884,.0052215047679885,15,XGBoost(hh) Mun
1131067,-.15041685,.022667664929719,15,XGBoost(hh) Mun
1131068,-.29956126,.0898935255556627,15,XGBoost(hh) Mun
1131069,-.092348859,.0085345929758327,15,XGBoost(hh) Mun
1131070,-.10077631,.0101737373153071,15,XGBoost(hh) Mun
1131072,-.11691127,.0136753797144569,15,XGBoost(hh) Mun
1131073,-.33057383,.109449423564508,15,XGBoost(hh) Mun
1131074,-.095844381,.0092160164265586,15,XGBoost(hh) Mun
1131075,-.10065422,.0101363714005591,15,XGBoost(hh) Mun
1131076,-.085092604,.0072487273552595,15,XGBoost(hh) Mun
1131077,-.10188862,.0103929835131343,15,XGBoost(hh) Mun
1131078,-.30411464,.0927865052814061,15,XGBoost(hh) Mun
1131079,-.38801366,.1506510200023761,15,XGBoost(hh) Mun
1131080,-.4019841,.1618561895430326,15,XGBoost(hh) Mun
1131081,-.15158704,.022996193154632,15,XGBoost(hh) Mun
1131082,-.09010645,.0081290085439153,15,XGBoost(hh) Mun
1131083,-.094595477,.0089552249555739,15,XGBoost(hh) Mun
1131084,-.15801716,.0250059706167434,15,XGBoost(hh) Mun
1141001,-.059587706,.0035628098359565,15,XGBoost(hh) Mun
1141002,-.069622673,.0048560057256454,15,XGBoost(hh) Mun
1141003,-.061548144,.0037962784313148,15,XGBoost(hh) Mun
1141004,-.13414076,.0180116968143711,15,XGBoost(hh) Mun
1141005,-.14470033,.0209489783105815,15,XGBoost(hh) Mun
1141006,-.10374368,.0107678274596421,15,XGBoost(hh) Mun
1141007,-.15426521,.0238148288067195,15,XGBoost(hh) Mun
1141008,-.064965211,.0042261503385853,15,XGBoost(hh) Mun
1141009,-.075224996,.0056679076104198,15,XGBoost(hh) Mun
1141010,-.075524807,.0057868997617169,15,XGBoost(hh) Mun
1141011,-.18910111,.0357925359701877,15,XGBoost(hh) Mun
1141012,-.10405852,.0108412375062919,15,XGBoost(hh) Mun
1141013,-.08057645,.006504022369789,15,XGBoost(hh) Mun
1141014,-.15594806,.0243340015037117,15,XGBoost(hh) Mun
1141015,-.058992181,.0034847256106015,15,XGBoost(hh) Mun
1141016,-.13283281,.0176788963823128,15,XGBoost(hh) Mun
1141017,-.18907152,.0357706504074899,15,XGBoost(hh) Mun
1141018,-.11344511,.0128878153456759,15,XGBoost(hh) Mun
1141019,-.064916804,.0042689285335881,15,XGBoost(hh) Mun
1141020,-.062757634,.0039803459835706,15,XGBoost(hh) Mun
1141021,-.08950682,.0080227134964481,15,XGBoost(hh) Mun
1141022,-.066891097,.0044864952987039,15,XGBoost(hh) Mun
1141023,-.064845271,.0042083171406824,15,XGBoost(hh) Mun
1141024,-.11229891,.0126239367373501,15,XGBoost(hh) Mun
1141025,-.17944415,.032206223673383,15,XGBoost(hh) Mun
1141026,-.07336396,.0053897479026167,15,XGBoost(hh) Mun
1141027,-.096017614,.0093713162381789,15,XGBoost(hh) Mun
1141029,-.23985788,.0575547853685987,15,XGBoost(hh) Mun
1141030,-.071823679,.0051652515592548,15,XGBoost(hh) Mun
1141032,-.19158792,.0367552896143015,15,XGBoost(hh) Mun
1141033,-.12683071,.0160974330375516,15,XGBoost(hh) Mun
1141035,-.097410113,.0095018990917706,15,XGBoost(hh) Mun
1141036,-.13537461,.0183357321593758,15,XGBoost(hh) Mun
1141037,-.079242527,.0062858717793102,15,XGBoost(hh) Mun
1141038,-.10835099,.0117619969163954,15,XGBoost(hh) Mun
1141039,-.049492739,.002451393028649,15,XGBoost(hh) Mun
1141040,-.34634253,.1199917103375316,15,XGBoost(hh) Mun
1141041,-.27632332,.0763711182496807,15,XGBoost(hh) Mun
1141042,-.19674528,.0387447611855585,15,XGBoost(hh) Mun
1141043,-.087869354,.007736965264247,15,XGBoost(hh) Mun
1141044,-.067309119,.0045370071176342,15,XGBoost(hh) Mun
1141045,-.16173494,.0261765621408775,15,XGBoost(hh) Mun
1141046,-.074677117,.0055989430471176,15,XGBoost(hh) Mun
1141047,-.11873995,.0141105750441437,15,XGBoost(hh) Mun
1141048,-.12675387,.0160919364378926,15,XGBoost(hh) Mun
1141049,-.11782939,.0139070912320084,15,XGBoost(hh) Mun
1141050,-.03631999,.0013487540941756,15,XGBoost(hh) Mun
1141051,-.064777918,.0042046994950141,15,XGBoost(hh) Mun
1141052,-.18516296,.0343053133914702,15,XGBoost(hh) Mun
1141053,-.092849731,.0086350784831547,15,XGBoost(hh) Mun
1141054,-.12948041,.0167749298821105,15,XGBoost(hh) Mun
1141055,-.13378489,.017913141126387,15,XGBoost(hh) Mun
1141057,-.13137478,.017272556838324,15,XGBoost(hh) Mun
1141058,-.071273245,.005087709135944,15,XGBoost(hh) Mun
1141059,-.10715187,.0114973944192313,15,XGBoost(hh) Mun
1141060,-.24816829,.0616041029770738,15,XGBoost(hh) Mun
1141061,-.15917617,.0254171702046221,15,XGBoost(hh) Mun
1141063,-.071307659,.0050898243057246,15,XGBoost(hh) Mun
1141064,-.14454807,.0209317910905869,15,XGBoost(hh) Mun
1141065,-.14129315,.0199785578136926,15,XGBoost(hh) Mun
1141066,-.1459053,.0213300770275597,15,XGBoost(hh) Mun
1141067,-.040060081,.001608802120618,15,XGBoost(hh) Mun
1141068,-.076488353,.0058971763894135,15,XGBoost(hh) Mun
1141069,-.23117514,.0534842564679683,15,XGBoost(hh) Mun
1141070,-.058311287,.0034097111758881,15,XGBoost(hh) Mun
1141072,-.076885805,.0059412777291517,15,XGBoost(hh) Mun
1141073,-.0848331,.0072086704777328,15,XGBoost(hh) Mun
1141074,-.080203883,.0064404607542261,15,XGBoost(hh) Mun
1141075,-.18562981,.0344850236527677,15,XGBoost(hh) Mun
1141076,-.090043359,.0081470022180411,15,XGBoost(hh) Mun
1141077,-.15165588,.0230095133565666,15,XGBoost(hh) Mun
1141078,-.073287144,.0053875747292611,15,XGBoost(hh) Mun
1141079,-.08504802,.0072535887863777,15,XGBoost(hh) Mun
1141080,-.23079889,.0532967857492691,15,XGBoost(hh) Mun
1141082,-.06136645,.0037781607734199,15,XGBoost(hh) Mun
1141083,-.069712892,.0048661449290611,15,XGBoost(hh) Mun
1141084,-.12833954,.0164828575066619,15,XGBoost(hh) Mun
1141085,-.074846864,.0056137283794009,15,XGBoost(hh) Mun
1141086,-.047807798,.0023266040015293,15,XGBoost(hh) Mun
1141087,-.081383407,.0066315873404085,15,XGBoost(hh) Mun
1141088,-.12344953,.0152491494946364,15,XGBoost(hh) Mun
1141089,-.14450064,.020899647702191,15,XGBoost(hh) Mun
1141090,-.1216515,.0148178124160532,15,XGBoost(hh) Mun
1141091,-.15141334,.0229464759242162,15,XGBoost(hh) Mun
1141092,-.18962492,.0359739586184984,15,XGBoost(hh) Mun
1141093,-.051376708,.0026478779312884,15,XGBoost(hh) Mun
1141094,-.1239673,.0153806066328707,15,XGBoost(hh) Mun
1141095,-.11294401,.0127667301699238,15,XGBoost(hh) Mun
1141096,-.20361996,.0414751689352298,15,XGBoost(hh) Mun
1141097,-.041624434,.0017376173728378,15,XGBoost(hh) Mun
1141098,-.050723024,.0025781784470324,15,XGBoost(hh) Mun
1141099,-.18142803,.0329570502747157,15,XGBoost(hh) Mun
1141100,-.051522896,.0026730980636406,15,XGBoost(hh) Mun
1141101,-.065303236,.0042719954128293,15,XGBoost(hh) Mun
1141102,-.078343786,.0061474600869085,15,XGBoost(hh) Mun
1141103,-.09320423,.0086953551209886,15,XGBoost(hh) Mun
1141104,-.22797845,.0519943238111384,15,XGBoost(hh) Mun
1141105,-.084125258,.0070928059938736,15,XGBoost(hh) Mun
1141106,-.098348387,.0097047794740525,15,XGBoost(hh) Mun
1141107,-.082302012,.0068014475756291,15,XGBoost(hh) Mun
1141108,-.099364601,.0098900436833617,15,XGBoost(hh) Mun
1141109,-.086927429,.0075802057545675,15,XGBoost(hh) Mun
1141110,-.15271412,.0233362152425753,15,XGBoost(hh) Mun
1141111,-.033703625,.0011489704084926,15,XGBoost(hh) Mun
1141112,-.10217964,.0104481806397689,15,XGBoost(hh) Mun
1141113,-.08647383,.0074982739665716,15,XGBoost(hh) Mun
1141114,-.12549672,.0157709232826183,15,XGBoost(hh) Mun
1141115,-.18987432,.0360847053004708,15,XGBoost(hh) Mun
1141116,-.13249996,.0175652892184792,15,XGBoost(hh) Mun
1141117,-.12547193,.0157663881752457,15,XGBoost(hh) Mun
1141118,-.13822088,.0191159577759967,15,XGBoost(hh) Mun
1141119,-.12264523,.0150627513768572,15,XGBoost(hh) Mun
1141120,-.034992393,.0012276920582404,15,XGBoost(hh) Mun
1141121,-.057671405,.003337093172199,15,XGBoost(hh) Mun
1141122,-.18714106,.0350712587433319,15,XGBoost(hh) Mun
1141123,-.16761686,.0281161391761711,15,XGBoost(hh) Mun
1141124,-.074760005,.0056000996369274,15,XGBoost(hh) Mun
1141125,-.085484304,.0073473184338671,15,XGBoost(hh) Mun
1151001,-.17778745,.0317455110733551,15,XGBoost(hh) Mun
1151002,-.073446207,.0054022351646645,15,XGBoost(hh) Mun
1151003,-.10951439,.0120908862988074,15,XGBoost(hh) Mun
1151004,-.31589922,.0998636466367118,15,XGBoost(hh) Mun
1151005,-.037309274,.0014636235281263,15,XGBoost(hh) Mun
1151006,-.083205819,.0069625563625065,15,XGBoost(hh) Mun
1151007,-.046102248,.0023689015071848,15,XGBoost(hh) Mun
1151008,-.28119746,.0791294003100102,15,XGBoost(hh) Mun
1151009,-.130116,.0169413375109688,15,XGBoost(hh) Mun
1151010,-.077445015,.0060104962663276,15,XGBoost(hh) Mun
1151011,-.10005511,.010028402589831,15,XGBoost(hh) Mun
1151012,-.082610294,.0068680003901199,15,XGBoost(hh) Mun
1151013,-.045066241,.00203251303921,15,XGBoost(hh) Mun
1151014,-.11855412,.01409171061028,15,XGBoost(hh) Mun
1151015,-.24892057,.0620597629122181,15,XGBoost(hh) Mun
1151016,-.13706629,.0188100517958537,15,XGBoost(hh) Mun
1151017,-.1290739,.0166766467014151,15,XGBoost(hh) Mun
1151018,-.096176721,.0092767205455446,15,XGBoost(hh) Mun
1151019,-.10449286,.0109382329186557,15,XGBoost(hh) Mun
1151020,-.054535411,.0029749671283589,15,XGBoost(hh) Mun
1151021,-.11037424,.0122411897203639,15,XGBoost(hh) Mun
1151022,-.10705756,.0114758665414575,15,XGBoost(hh) Mun
1151023,-.048406933,.0023605982399071,15,XGBoost(hh) Mun
1151024,-.05698001,.0032472351686586,15,XGBoost(hh) Mun
1151025,-.10916736,.0119282630817998,15,XGBoost(hh) Mun
1151026,-.094583027,.0090578916293134,15,XGBoost(hh) Mun
1151027,-.039170943,.0015402732368446,15,XGBoost(hh) Mun
1151028,-.12407108,.0154091822836842,15,XGBoost(hh) Mun
1151029,-.082589075,.006825680733749,15,XGBoost(hh) Mun
1151030,-.160989,.0259440890285399,15,XGBoost(hh) Mun
1151031,-.090814427,.0082609911114289,15,XGBoost(hh) Mun
1151032,-.031983826,.0012447629114968,15,XGBoost(hh) Mun
1151033,-.088825218,.0078929565509942,15,XGBoost(hh) Mun
1151034,-.20164634,.0407656094393024,15,XGBoost(hh) Mun
1151035,-.078328475,.0061388370249535,15,XGBoost(hh) Mun
1151036,-.14260212,.0203721800481897,15,XGBoost(hh) Mun
1151037,-.05446706,.0029703041221127,15,XGBoost(hh) Mun
1151038,-.053228099,.002896999309705,15,XGBoost(hh) Mun
1151039,-.079044528,.0062624007121899,15,XGBoost(hh) Mun
1151040,-.13124464,.0172643940730927,15,XGBoost(hh) Mun
1151042,-.10084614,.0102996873127191,15,XGBoost(hh) Mun
1151043,-.14990392,.022550337115641,15,XGBoost(hh) Mun
1151044,-.082875423,.0068747843734947,15,XGBoost(hh) Mun
1151045,-.069928184,.0049564918231404,15,XGBoost(hh) Mun
1151046,-.040980466,.0017222332557963,15,XGBoost(hh) Mun
1151047,-.09722206,.0095726987109971,15,XGBoost(hh) Mun
1151048,-.11911597,.014248630831719,15,XGBoost(hh) Mun
1151049,-.21862648,.0479160767401514,15,XGBoost(hh) Mun
1151050,-.12614974,.0159594100295754,15,XGBoost(hh) Mun
1151051,-.037624121,.0014354379731288,15,XGBoost(hh) Mun
1151052,-.16944259,.0288124731952164,15,XGBoost(hh) Mun
1151053,-.066524856,.0044325457786342,15,XGBoost(hh) Mun
1151054,-.057877362,.0033566288677137,15,XGBoost(hh) Mun
1151055,-.069387726,.0048549279205052,15,XGBoost(hh) Mun
1151056,-.20895638,.04381642662581,15,XGBoost(hh) Mun
1151057,-.073697791,.0054354419350101,15,XGBoost(hh) Mun
1151058,-.095638856,.0091489362360177,15,XGBoost(hh) Mun
1151059,-.071993448,.0052004590052028,15,XGBoost(hh) Mun
1151060,-.070336021,.0049580496189489,15,XGBoost(hh) Mun
